SessionID,UserID,Timestamp,PageType,DeviceType,Country,ReferralSource,TimeOnPage_seconds,ItemsInCart,Purchased
session_4371,user_1920,4/5/2025 4:38,product_page,Tablet,Australia,Social Media,35,0,0
session_4372,user_1049,5/23/2025 17:38,home,Tablet,UK,Google,37,0,0
session_4372,user_1049,5/23/2025 17:39,product_page,Tablet,UK,Google,35,0,0
session_4373,user_1169,8/4/2025 20:56,home,Desktop,USA,Direct,83,0,0
session_4374,user_2877,3/19/2025 9:14,home,Desktop,USA,Google,132,0,1
session_4374,user_2877,3/19/2025 9:15,product_page,Desktop,USA,Google,50,0,1
session_4374,user_2877,3/19/2025 9:18,cart,Desktop,USA,Google,175,0,1
session_4374,user_2877,3/19/2025 9:19,checkout,Desktop,USA,Google,60,3,1
session_4374,user_2877,3/19/2025 9:20,confirmation,Desktop,USA,Google,109,0,1
session_4375,user_2926,7/31/2025 8:16,home,Mobile,France,Google,49,0,0
session_4376,user_2569,7/9/2025 10:34,home,Desktop,UK,Social Media,32,0,1
session_4376,user_2569,7/9/2025 10:37,product_page,Desktop,UK,Social Media,147,0,1
session_4376,user_2569,7/9/2025 10:39,cart,Desktop,UK,Social Media,145,0,1
session_4376,user_2569,7/9/2025 10:42,checkout,Desktop,UK,Social Media,172,2,1
session_4376,user_2569,7/9/2025 10:44,confirmation,Desktop,UK,Social Media,114,0,1
session_4377,user_1067,8/4/2025 0:49,home,Tablet,Australia,Social Media,154,0,0
session_4377,user_1067,8/4/2025 0:50,product_page,Tablet,Australia,Social Media,74,5,0
session_4378,user_2453,2/16/2025 11:46,home,Desktop,Canada,Direct,109,0,0
session_4378,user_2453,2/16/2025 11:48,product_page,Desktop,Canada,Direct,169,0,0
session_4379,user_2970,5/7/2025 8:44,home,Desktop,UK,Direct,21,0,0
session_4379,user_2970,5/7/2025 8:46,product_page,Desktop,UK,Direct,114,0,0
session_4380,user_2730,3/8/2025 1:42,home,Mobile,UK,Direct,83,0,0
session_4380,user_2730,3/8/2025 1:43,product_page,Mobile,UK,Direct,21,1,0
session_4381,user_2007,6/23/2025 11:22,home,Tablet,UK,Email,38,0,0
session_4382,user_2840,5/7/2025 1:16,home,Mobile,India,Google,31,0,0
session_4382,user_2840,5/7/2025 1:19,product_page,Mobile,India,Google,173,2,0
session_4383,user_1204,6/20/2025 12:08,home,Tablet,France,Social Media,77,0,0
session_4384,user_1734,2/8/2025 3:17,home,Tablet,Australia,Social Media,68,0,0
session_4384,user_1734,2/8/2025 3:17,product_page,Tablet,Australia,Social Media,33,3,0
session_4385,user_2012,3/4/2025 11:47,home,Desktop,Australia,Email,72,0,0
session_4385,user_2012,3/4/2025 11:48,product_page,Desktop,Australia,Email,63,2,0
session_4386,user_2645,2/11/2025 9:14,home,Tablet,France,Google,24,0,0
session_4386,user_2645,2/11/2025 9:15,product_page,Tablet,France,Google,58,0,0
session_4387,user_2783,2/26/2025 22:08,home,Tablet,Germany,Direct,16,0,0
session_4387,user_2783,2/26/2025 22:10,product_page,Tablet,Germany,Direct,94,3,0
session_4388,user_2520,8/22/2025 1:00,home,Tablet,USA,Direct,103,0,0
session_4388,user_2520,8/22/2025 1:01,product_page,Tablet,USA,Direct,18,0,0
session_4389,user_1772,8/15/2025 11:04,home,Tablet,India,Direct,97,0,0
session_4389,user_1772,8/15/2025 11:05,product_page,Tablet,India,Direct,96,4,0
session_4390,user_1473,6/8/2025 12:40,home,Mobile,Germany,Email,46,0,0
session_4391,user_2621,6/15/2025 12:28,home,Tablet,UK,Social Media,162,0,0
session_4391,user_2621,6/15/2025 12:29,product_page,Tablet,UK,Social Media,27,1,0
session_4392,user_1620,5/8/2025 21:47,home,Mobile,France,Direct,159,0,1
session_4392,user_1620,5/8/2025 21:50,product_page,Mobile,France,Direct,175,0,1
session_4392,user_1620,5/8/2025 21:51,cart,Mobile,France,Direct,53,1,1
session_4392,user_1620,5/8/2025 21:52,checkout,Mobile,France,Direct,71,1,1
session_4392,user_1620,5/8/2025 21:55,confirmation,Mobile,France,Direct,172,0,1
session_4393,user_2608,6/20/2025 21:47,home,Tablet,UK,Social Media,66,0,1
session_4393,user_2608,6/20/2025 21:47,product_page,Tablet,UK,Social Media,37,5,1
session_4393,user_2608,6/20/2025 21:48,cart,Tablet,UK,Social Media,39,5,1
session_4393,user_2608,6/20/2025 21:50,checkout,Tablet,UK,Social Media,116,5,1
session_4393,user_2608,6/20/2025 21:51,confirmation,Tablet,UK,Social Media,53,0,1
session_4394,user_1255,5/26/2025 6:48,home,Mobile,India,Google,129,0,1
session_4394,user_1255,5/26/2025 6:50,product_page,Mobile,India,Google,163,0,1
session_4394,user_1255,5/26/2025 6:53,cart,Mobile,India,Google,154,3,1
session_4394,user_1255,5/26/2025 6:55,checkout,Mobile,India,Google,113,3,1
session_4394,user_1255,5/26/2025 6:58,confirmation,Mobile,India,Google,174,0,1
session_4395,user_2679,6/19/2025 23:09,home,Tablet,India,Email,132,0,1
session_4395,user_2679,6/19/2025 23:10,product_page,Tablet,India,Email,24,0,1
session_4395,user_2679,6/19/2025 23:12,cart,Tablet,India,Email,125,0,1
session_4395,user_2679,6/19/2025 23:15,checkout,Tablet,India,Email,176,1,1
session_4395,user_2679,6/19/2025 23:16,confirmation,Tablet,India,Email,112,0,1
session_4396,user_2166,1/2/2025 3:42,home,Desktop,Canada,Direct,59,0,0
session_4397,user_1963,3/29/2025 23:21,home,Tablet,USA,Social Media,109,0,0
session_4398,user_2397,6/16/2025 1:22,home,Tablet,India,Direct,105,0,0
session_4398,user_2397,6/16/2025 1:24,product_page,Tablet,India,Direct,121,2,0
session_4399,user_1939,3/3/2025 19:50,home,Desktop,USA,Direct,144,0,0
session_4399,user_1939,3/3/2025 19:52,product_page,Desktop,USA,Direct,136,2,0
session_4399,user_1939,3/3/2025 19:54,cart,Desktop,USA,Direct,113,2,0
session_4400,user_1342,7/19/2025 11:02,home,Mobile,India,Social Media,34,0,1
session_4400,user_1342,7/19/2025 11:04,product_page,Mobile,India,Social Media,81,0,1
session_4400,user_1342,7/19/2025 11:05,cart,Mobile,India,Social Media,109,1,1
session_4400,user_1342,7/19/2025 11:06,checkout,Mobile,India,Social Media,43,1,1
session_4400,user_1342,7/19/2025 11:09,confirmation,Mobile,India,Social Media,151,0,1
session_4401,user_1975,5/9/2025 2:04,home,Mobile,Canada,Google,136,0,0
session_4401,user_1975,5/9/2025 2:06,product_page,Mobile,Canada,Google,125,4,0
session_4402,user_1176,6/19/2025 6:11,home,Mobile,USA,Google,124,0,0
session_4402,user_1176,6/19/2025 6:12,product_page,Mobile,USA,Google,92,0,0
session_4402,user_1176,6/19/2025 6:13,cart,Mobile,USA,Google,25,4,0
session_4403,user_2274,2/8/2025 4:52,home,Desktop,India,Email,153,0,0
session_4403,user_2274,2/8/2025 4:53,product_page,Desktop,India,Email,42,3,0
session_4404,user_1019,8/26/2025 7:49,home,Tablet,Germany,Google,71,0,1
session_4404,user_1019,8/26/2025 7:50,product_page,Tablet,Germany,Google,103,0,1
session_4404,user_1019,8/26/2025 7:53,cart,Tablet,Germany,Google,169,0,1
session_4404,user_1019,8/26/2025 7:55,checkout,Tablet,Germany,Google,120,3,1
session_4404,user_1019,8/26/2025 7:56,confirmation,Tablet,Germany,Google,26,0,1
session_4405,user_2674,6/21/2025 13:14,home,Tablet,France,Social Media,160,0,0
session_4405,user_2674,6/21/2025 13:15,product_page,Tablet,France,Social Media,53,0,0
session_4406,user_2531,5/17/2025 11:06,home,Mobile,UK,Google,90,0,0
session_4406,user_2531,5/17/2025 11:09,product_page,Mobile,UK,Google,165,2,0
session_4407,user_2440,1/25/2025 22:18,home,Mobile,UK,Social Media,77,0,0
session_4407,user_2440,1/25/2025 22:19,product_page,Mobile,UK,Social Media,50,4,0
session_4407,user_2440,1/25/2025 22:19,cart,Mobile,UK,Social Media,17,4,0
session_4408,user_2616,2/4/2025 19:48,home,Tablet,France,Email,43,0,0
session_4408,user_2616,2/4/2025 19:50,product_page,Tablet,France,Email,120,0,0
session_4409,user_1450,2/15/2025 12:54,home,Tablet,Germany,Email,96,0,0
session_4410,user_1024,8/2/2025 14:21,home,Desktop,France,Direct,35,0,0
session_4410,user_1024,8/2/2025 14:21,product_page,Desktop,France,Direct,40,5,0
session_4411,user_2398,2/8/2025 5:56,home,Mobile,USA,Google,137,0,1
session_4411,user_2398,2/8/2025 5:57,product_page,Mobile,USA,Google,42,1,1
session_4411,user_2398,2/8/2025 5:58,cart,Mobile,USA,Google,74,1,1
session_4411,user_2398,2/8/2025 6:01,checkout,Mobile,USA,Google,127,1,1
session_4411,user_2398,2/8/2025 6:03,confirmation,Mobile,USA,Google,176,0,1
session_4412,user_2565,8/9/2025 18:49,home,Mobile,USA,Direct,46,0,0
session_4412,user_2565,8/9/2025 18:50,product_page,Mobile,USA,Direct,88,0,0
session_4413,user_2675,3/25/2025 14:57,home,Mobile,Canada,Direct,34,0,1
session_4413,user_2675,3/25/2025 14:59,product_page,Mobile,Canada,Direct,99,3,1
session_4413,user_2675,3/25/2025 14:59,cart,Mobile,Canada,Direct,34,3,1
session_4413,user_2675,3/25/2025 15:01,checkout,Mobile,Canada,Direct,125,3,1
session_4413,user_2675,3/25/2025 15:02,confirmation,Mobile,Canada,Direct,33,0,1
session_4414,user_1865,1/28/2025 3:31,home,Tablet,India,Google,16,0,0
session_4415,user_1315,3/16/2025 13:03,home,Desktop,USA,Email,173,0,0
session_4415,user_1315,3/16/2025 13:06,product_page,Desktop,USA,Email,162,0,0
session_4416,user_2410,7/1/2025 3:50,home,Mobile,France,Direct,124,0,0
session_4416,user_2410,7/1/2025 3:53,product_page,Mobile,France,Direct,177,0,0
session_4416,user_2410,7/1/2025 3:54,cart,Mobile,France,Direct,42,2,0
session_4417,user_2511,7/8/2025 3:43,home,Tablet,Canada,Email,101,0,1
session_4417,user_2511,7/8/2025 3:45,product_page,Tablet,Canada,Email,94,2,1
session_4417,user_2511,7/8/2025 3:46,cart,Tablet,Canada,Email,77,2,1
session_4417,user_2511,7/8/2025 3:49,checkout,Tablet,Canada,Email,159,2,1
session_4417,user_2511,7/8/2025 3:50,confirmation,Tablet,Canada,Email,94,0,1
session_4418,user_2706,3/16/2025 6:03,home,Mobile,India,Google,92,0,1
session_4418,user_2706,3/16/2025 6:03,product_page,Mobile,India,Google,27,0,1
session_4418,user_2706,3/16/2025 6:05,cart,Mobile,India,Google,96,0,1
session_4418,user_2706,3/16/2025 6:07,checkout,Mobile,India,Google,126,2,1
session_4418,user_2706,3/16/2025 6:08,confirmation,Mobile,India,Google,55,0,1
session_4419,user_1120,8/30/2025 10:42,home,Desktop,France,Google,158,0,1
session_4419,user_1120,8/30/2025 10:44,product_page,Desktop,France,Google,134,2,1
session_4419,user_1120,8/30/2025 10:45,cart,Desktop,France,Google,47,2,1
session_4419,user_1120,8/30/2025 10:46,checkout,Desktop,France,Google,23,2,1
session_4419,user_1120,8/30/2025 10:47,confirmation,Desktop,France,Google,64,0,1
session_4420,user_2847,8/24/2025 1:16,home,Mobile,USA,Email,22,0,0
session_4420,user_2847,8/24/2025 1:19,product_page,Mobile,USA,Email,171,0,0
session_4421,user_1792,1/22/2025 17:00,home,Mobile,France,Email,126,0,1
session_4421,user_1792,1/22/2025 17:02,product_page,Mobile,France,Email,112,1,1
session_4421,user_1792,1/22/2025 17:04,cart,Mobile,France,Email,132,1,1
session_4421,user_1792,1/22/2025 17:04,checkout,Mobile,France,Email,28,1,1
session_4421,user_1792,1/22/2025 17:05,confirmation,Mobile,France,Email,24,0,1
session_4422,user_2802,2/20/2025 15:31,home,Tablet,India,Social Media,29,0,0
session_4422,user_2802,2/20/2025 15:32,product_page,Tablet,India,Social Media,91,1,0
session_4423,user_1525,1/26/2025 8:28,home,Tablet,France,Direct,178,0,1
session_4423,user_1525,1/26/2025 8:28,product_page,Tablet,France,Direct,15,0,1
session_4423,user_1525,1/26/2025 8:31,cart,Tablet,France,Direct,129,5,1
session_4423,user_1525,1/26/2025 8:32,checkout,Tablet,France,Direct,61,5,1
session_4423,user_1525,1/26/2025 8:34,confirmation,Tablet,France,Direct,137,0,1
session_4424,user_2806,4/27/2025 8:35,home,Desktop,UK,Email,161,0,0
session_4424,user_2806,4/27/2025 8:36,product_page,Desktop,UK,Email,64,2,0
session_4425,user_2127,6/7/2025 10:33,home,Tablet,UK,Email,103,0,0
session_4425,user_2127,6/7/2025 10:34,product_page,Tablet,UK,Email,71,0,0
session_4426,user_2175,7/30/2025 11:49,home,Desktop,France,Social Media,61,0,0
session_4426,user_2175,7/30/2025 11:50,product_page,Desktop,France,Social Media,54,0,0
session_4427,user_2582,1/10/2025 11:33,home,Tablet,UK,Email,118,0,0
session_4427,user_2582,1/10/2025 11:36,product_page,Tablet,UK,Email,137,3,0
session_4428,user_2292,7/31/2025 17:52,home,Mobile,India,Email,29,0,0
session_4428,user_2292,7/31/2025 17:54,product_page,Mobile,India,Email,86,3,0
session_4429,user_1411,6/15/2025 18:05,home,Desktop,India,Google,101,0,0
session_4429,user_1411,6/15/2025 18:08,product_page,Desktop,India,Google,175,0,0
session_4430,user_1370,5/24/2025 4:51,home,Tablet,India,Google,85,0,0
session_4430,user_1370,5/24/2025 4:53,product_page,Tablet,India,Google,142,5,0
session_4430,user_1370,5/24/2025 4:56,cart,Tablet,India,Google,176,5,0
session_4431,user_1984,1/13/2025 3:08,home,Desktop,France,Social Media,109,0,0
session_4432,user_2846,4/16/2025 20:34,home,Tablet,Germany,Social Media,144,0,0
session_4433,user_1177,3/11/2025 16:44,home,Mobile,UK,Email,167,0,0
session_4433,user_1177,3/11/2025 16:47,product_page,Mobile,UK,Email,133,0,0
session_4434,user_2016,1/17/2025 14:43,home,Desktop,UK,Google,114,0,1
session_4434,user_2016,1/17/2025 14:45,product_page,Desktop,UK,Google,107,3,1
session_4434,user_2016,1/17/2025 14:46,cart,Desktop,UK,Google,60,3,1
session_4434,user_2016,1/17/2025 14:46,checkout,Desktop,UK,Google,29,3,1
session_4434,user_2016,1/17/2025 14:47,confirmation,Desktop,UK,Google,75,0,1
session_4435,user_2876,3/21/2025 15:32,home,Mobile,Australia,Email,108,0,0
session_4435,user_2876,3/21/2025 15:33,product_page,Mobile,Australia,Email,64,0,0
session_4436,user_2509,6/26/2025 8:55,home,Desktop,India,Email,173,0,0
session_4436,user_2509,6/26/2025 8:56,product_page,Desktop,India,Email,58,2,0
session_4437,user_2378,7/31/2025 17:53,home,Tablet,Canada,Social Media,84,0,0
session_4438,user_2193,5/28/2025 23:29,home,Desktop,France,Social Media,17,0,0
session_4438,user_2193,5/28/2025 23:30,product_page,Desktop,France,Social Media,62,4,0
session_4438,user_2193,5/28/2025 23:32,cart,Desktop,France,Social Media,148,4,0
session_4439,user_1563,8/8/2025 4:31,home,Tablet,India,Direct,62,0,1
session_4439,user_1563,8/8/2025 4:33,product_page,Tablet,India,Direct,95,5,1
session_4439,user_1563,8/8/2025 4:33,cart,Tablet,India,Direct,16,5,1
session_4439,user_1563,8/8/2025 4:34,checkout,Tablet,India,Direct,21,5,1
session_4439,user_1563,8/8/2025 4:35,confirmation,Tablet,India,Direct,67,0,1
session_4440,user_1041,6/23/2025 15:34,home,Desktop,USA,Social Media,76,0,1
session_4440,user_1041,6/23/2025 15:36,product_page,Desktop,USA,Social Media,105,1,1
session_4440,user_1041,6/23/2025 15:36,cart,Desktop,USA,Social Media,33,1,1
session_4440,user_1041,6/23/2025 15:37,checkout,Desktop,USA,Social Media,26,1,1
session_4440,user_1041,6/23/2025 15:38,confirmation,Desktop,USA,Social Media,91,0,1
session_4441,user_2987,7/9/2025 19:45,home,Mobile,Canada,Email,133,0,0
session_4441,user_2987,7/9/2025 19:48,product_page,Mobile,Canada,Email,173,3,0
session_4442,user_2863,7/21/2025 18:23,home,Tablet,UK,Email,138,0,1
session_4442,user_2863,7/21/2025 18:26,product_page,Tablet,UK,Email,166,0,1
session_4442,user_2863,7/21/2025 18:28,cart,Tablet,UK,Email,95,0,1
session_4442,user_2863,7/21/2025 18:28,checkout,Tablet,UK,Email,26,3,1
session_4442,user_2863,7/21/2025 18:30,confirmation,Tablet,UK,Email,119,0,1
session_4443,user_2131,2/8/2025 21:48,home,Mobile,India,Direct,144,0,0
session_4444,user_2831,6/12/2025 3:05,home,Mobile,Australia,Email,65,0,0
session_4444,user_2831,6/12/2025 3:06,product_page,Mobile,Australia,Email,89,4,0
session_4445,user_1402,7/7/2025 8:02,home,Mobile,France,Direct,70,0,0
session_4445,user_1402,7/7/2025 8:04,product_page,Mobile,France,Direct,123,0,0
session_4446,user_2379,8/16/2025 8:30,home,Desktop,Germany,Google,170,0,0
session_4446,user_2379,8/16/2025 8:31,product_page,Desktop,Germany,Google,40,3,0
session_4447,user_2319,2/20/2025 23:11,home,Mobile,Canada,Google,110,0,0
session_4448,user_1888,3/22/2025 15:44,home,Tablet,Australia,Direct,133,0,0
session_4448,user_1888,3/22/2025 15:45,product_page,Tablet,Australia,Direct,41,4,0
session_4449,user_2100,1/13/2025 5:01,home,Tablet,Australia,Google,42,0,0
session_4450,user_2104,6/3/2025 10:09,home,Desktop,Germany,Direct,136,0,0
session_4450,user_2104,6/3/2025 10:12,product_page,Desktop,Germany,Direct,171,4,0
session_4451,user_1232,7/15/2025 20:59,home,Tablet,Canada,Google,60,0,1
session_4451,user_1232,7/15/2025 21:01,product_page,Tablet,Canada,Google,106,3,1
session_4451,user_1232,7/15/2025 21:04,cart,Tablet,Canada,Google,157,3,1
session_4451,user_1232,7/15/2025 21:06,checkout,Tablet,Canada,Google,141,3,1
session_4451,user_1232,7/15/2025 21:08,confirmation,Tablet,Canada,Google,112,0,1
session_4452,user_1625,5/3/2025 0:08,home,Mobile,Canada,Direct,81,0,0
session_4452,user_1625,5/3/2025 0:11,product_page,Mobile,Canada,Direct,171,4,0
session_4453,user_2778,5/29/2025 6:24,home,Mobile,Canada,Email,140,0,0
session_4453,user_2778,5/29/2025 6:25,product_page,Mobile,Canada,Email,63,2,0
session_4454,user_2858,7/31/2025 4:48,home,Mobile,Canada,Google,66,0,0
session_4454,user_2858,7/31/2025 4:51,product_page,Mobile,Canada,Google,157,0,0
session_4455,user_2051,1/15/2025 6:00,home,Tablet,India,Email,109,0,0
session_4455,user_2051,1/15/2025 6:02,product_page,Tablet,India,Email,112,3,0
session_4456,user_1975,6/27/2025 13:49,home,Desktop,UK,Email,98,0,0
session_4457,user_1527,8/21/2025 20:18,home,Mobile,France,Google,32,0,1
session_4457,user_1527,8/21/2025 20:19,product_page,Mobile,France,Google,77,1,1
session_4457,user_1527,8/21/2025 20:20,cart,Mobile,France,Google,46,1,1
session_4457,user_1527,8/21/2025 20:21,checkout,Mobile,France,Google,36,1,1
session_4457,user_1527,8/21/2025 20:23,confirmation,Mobile,France,Google,110,0,1
session_4458,user_1364,8/4/2025 0:32,home,Tablet,USA,Email,156,0,0
session_4459,user_1196,4/26/2025 15:23,home,Mobile,UK,Social Media,66,0,0
session_4460,user_2040,6/13/2025 12:49,home,Mobile,Germany,Email,175,0,1
session_4460,user_2040,6/13/2025 12:51,product_page,Mobile,Germany,Email,92,1,1
session_4460,user_2040,6/13/2025 12:53,cart,Mobile,Germany,Email,125,1,1
session_4460,user_2040,6/13/2025 12:54,checkout,Mobile,Germany,Email,80,1,1
session_4460,user_2040,6/13/2025 12:57,confirmation,Mobile,Germany,Email,174,0,1
session_4461,user_1378,2/19/2025 12:25,home,Desktop,Canada,Direct,168,0,0
session_4461,user_1378,2/19/2025 12:27,product_page,Desktop,Canada,Direct,126,0,0
session_4462,user_2138,8/10/2025 9:14,home,Desktop,Canada,Direct,91,0,1
session_4462,user_2138,8/10/2025 9:15,product_page,Desktop,Canada,Direct,24,1,1
session_4462,user_2138,8/10/2025 9:16,cart,Desktop,Canada,Direct,88,1,1
session_4462,user_2138,8/10/2025 9:17,checkout,Desktop,Canada,Direct,72,1,1
session_4462,user_2138,8/10/2025 9:19,confirmation,Desktop,Canada,Direct,125,0,1
session_4463,user_2779,8/3/2025 2:51,home,Tablet,India,Email,90,0,0
session_4463,user_2779,8/3/2025 2:53,product_page,Tablet,India,Email,135,0,0
session_4463,user_2779,8/3/2025 2:55,cart,Tablet,India,Email,107,5,0
session_4464,user_2484,3/17/2025 20:11,home,Tablet,India,Google,178,0,0
session_4464,user_2484,3/17/2025 20:12,product_page,Tablet,India,Google,16,2,0
session_4464,user_2484,3/17/2025 20:14,cart,Tablet,India,Google,127,2,0
session_4465,user_1996,2/23/2025 13:28,home,Mobile,USA,Google,151,0,1
session_4465,user_1996,2/23/2025 13:28,product_page,Mobile,USA,Google,27,2,1
session_4465,user_1996,2/23/2025 13:31,cart,Mobile,USA,Google,179,2,1
session_4465,user_1996,2/23/2025 13:33,checkout,Mobile,USA,Google,97,2,1
session_4465,user_1996,2/23/2025 13:34,confirmation,Mobile,USA,Google,42,0,1
session_4466,user_1327,1/25/2025 0:27,home,Desktop,Germany,Social Media,157,0,0
session_4466,user_1327,1/25/2025 0:28,product_page,Desktop,Germany,Social Media,98,0,0
session_4467,user_1507,1/21/2025 5:30,home,Tablet,India,Social Media,44,0,0
session_4467,user_1507,1/21/2025 5:31,product_page,Tablet,India,Social Media,47,0,0
session_4468,user_2312,7/13/2025 16:58,home,Mobile,UK,Social Media,142,0,0
session_4468,user_2312,7/13/2025 17:00,product_page,Mobile,UK,Social Media,117,5,0
session_4469,user_2492,3/9/2025 12:07,home,Desktop,UK,Google,40,0,0
session_4469,user_2492,3/9/2025 12:09,product_page,Desktop,UK,Google,107,0,0
session_4470,user_1347,5/8/2025 14:41,home,Desktop,Australia,Social Media,95,0,0
session_4470,user_1347,5/8/2025 14:43,product_page,Desktop,Australia,Social Media,146,1,0
session_4471,user_1266,6/28/2025 13:03,home,Mobile,Germany,Direct,166,0,1
session_4471,user_1266,6/28/2025 13:04,product_page,Mobile,Germany,Direct,76,4,1
session_4471,user_1266,6/28/2025 13:06,cart,Mobile,Germany,Direct,111,4,1
session_4471,user_1266,6/28/2025 13:07,checkout,Mobile,Germany,Direct,33,4,1
session_4471,user_1266,6/28/2025 13:08,confirmation,Mobile,Germany,Direct,102,0,1
session_4472,user_1403,2/14/2025 2:15,home,Mobile,Australia,Social Media,153,0,0
session_4473,user_2666,6/2/2025 1:51,home,Tablet,Canada,Social Media,46,0,0
session_4473,user_2666,6/2/2025 1:54,product_page,Tablet,Canada,Social Media,165,5,0
session_4474,user_2033,2/7/2025 12:41,home,Mobile,UK,Google,62,0,0
session_4474,user_2033,2/7/2025 12:44,product_page,Mobile,UK,Google,150,3,0
session_4475,user_1164,8/27/2025 12:15,home,Mobile,India,Email,108,0,0
session_4475,user_1164,8/27/2025 12:17,product_page,Mobile,India,Email,103,0,0
session_4476,user_1833,3/6/2025 10:27,home,Desktop,France,Email,59,0,0
session_4476,user_1833,3/6/2025 10:29,product_page,Desktop,France,Email,86,0,0
session_4477,user_2797,7/5/2025 21:21,home,Desktop,Canada,Social Media,177,0,1
session_4477,user_2797,7/5/2025 21:23,product_page,Desktop,Canada,Social Media,70,4,1
session_4477,user_2797,7/5/2025 21:23,cart,Desktop,Canada,Social Media,36,4,1
session_4477,user_2797,7/5/2025 21:24,checkout,Desktop,Canada,Social Media,51,4,1
session_4477,user_2797,7/5/2025 21:26,confirmation,Desktop,Canada,Social Media,107,0,1
session_4478,user_1653,1/17/2025 7:12,home,Desktop,Canada,Social Media,131,0,0
session_4478,user_1653,1/17/2025 7:15,product_page,Desktop,Canada,Social Media,172,0,0
session_4478,user_1653,1/17/2025 7:17,cart,Desktop,Canada,Social Media,110,3,0
session_4478,user_1653,1/17/2025 7:19,checkout,Desktop,Canada,Social Media,125,3,0
session_4479,user_1417,8/5/2025 9:08,home,Tablet,Australia,Google,39,0,0
session_4479,user_1417,8/5/2025 9:11,product_page,Tablet,Australia,Google,147,0,0
session_4479,user_1417,8/5/2025 9:13,cart,Tablet,Australia,Google,107,2,0
session_4480,user_2041,4/11/2025 23:09,home,Tablet,UK,Direct,60,0,0
session_4480,user_2041,4/11/2025 23:10,product_page,Tablet,UK,Direct,21,2,0
session_4481,user_2661,8/18/2025 14:54,home,Desktop,UK,Social Media,42,0,0
session_4481,user_2661,8/18/2025 14:55,product_page,Desktop,UK,Social Media,46,3,0
session_4482,user_2262,4/4/2025 19:58,home,Tablet,UK,Direct,97,0,0
session_4482,user_2262,4/4/2025 19:59,product_page,Tablet,UK,Direct,22,5,0
session_4483,user_1366,6/8/2025 14:42,home,Mobile,France,Google,84,0,0
session_4484,user_1053,3/29/2025 9:45,home,Tablet,Canada,Social Media,164,0,1
session_4484,user_1053,3/29/2025 9:46,product_page,Tablet,Canada,Social Media,69,2,1
session_4484,user_1053,3/29/2025 9:48,cart,Tablet,Canada,Social Media,153,2,1
session_4484,user_1053,3/29/2025 9:50,checkout,Tablet,Canada,Social Media,100,2,1
session_4484,user_1053,3/29/2025 9:53,confirmation,Tablet,Canada,Social Media,171,0,1
session_4485,user_2964,8/16/2025 0:22,home,Tablet,France,Email,132,0,1
session_4485,user_2964,8/16/2025 0:24,product_page,Tablet,France,Email,118,2,1
session_4485,user_2964,8/16/2025 0:25,cart,Tablet,France,Email,81,2,1
session_4485,user_2964,8/16/2025 0:26,checkout,Tablet,France,Email,39,2,1
session_4485,user_2964,8/16/2025 0:27,confirmation,Tablet,France,Email,62,0,1
session_4486,user_1809,6/6/2025 3:57,home,Tablet,India,Social Media,28,0,0
session_4486,user_1809,6/6/2025 3:59,product_page,Tablet,India,Social Media,121,5,0
session_4487,user_1627,2/23/2025 13:00,home,Desktop,Germany,Direct,142,0,0
session_4487,user_1627,2/23/2025 13:00,product_page,Desktop,Germany,Direct,37,5,0
session_4488,user_1541,6/2/2025 6:15,home,Mobile,India,Direct,16,0,0
session_4488,user_1541,6/2/2025 6:18,product_page,Mobile,India,Direct,179,4,0
session_4489,user_1567,1/17/2025 9:23,home,Desktop,UK,Email,178,0,0
session_4489,user_1567,1/17/2025 9:25,product_page,Desktop,UK,Email,114,3,0
session_4490,user_2924,2/12/2025 19:43,home,Desktop,Canada,Social Media,149,0,0
session_4491,user_2023,5/11/2025 5:44,home,Desktop,USA,Email,163,0,1
session_4491,user_2023,5/11/2025 5:46,product_page,Desktop,USA,Email,124,3,1
session_4491,user_2023,5/11/2025 5:48,cart,Desktop,USA,Email,132,3,1
session_4491,user_2023,5/11/2025 5:51,checkout,Desktop,USA,Email,166,3,1
session_4491,user_2023,5/11/2025 5:52,confirmation,Desktop,USA,Email,84,0,1
session_4492,user_2794,1/13/2025 4:08,home,Tablet,Canada,Social Media,18,0,0
session_4492,user_2794,1/13/2025 4:08,product_page,Tablet,Canada,Social Media,52,0,0
session_4493,user_2282,2/24/2025 1:35,home,Desktop,India,Social Media,162,0,0
session_4493,user_2282,2/24/2025 1:37,product_page,Desktop,India,Social Media,109,1,0
session_4494,user_1699,5/1/2025 2:10,home,Mobile,France,Google,26,0,1
session_4494,user_1699,5/1/2025 2:12,product_page,Mobile,France,Google,133,3,1
session_4494,user_1699,5/1/2025 2:14,cart,Mobile,France,Google,90,3,1
session_4494,user_1699,5/1/2025 2:16,checkout,Mobile,France,Google,129,3,1
session_4494,user_1699,5/1/2025 2:16,confirmation,Mobile,France,Google,27,0,1
session_4495,user_1563,2/2/2025 23:23,home,Tablet,Canada,Social Media,44,0,0
session_4496,user_2403,4/6/2025 22:52,home,Mobile,USA,Social Media,54,0,0
session_4497,user_1553,6/4/2025 1:52,home,Desktop,France,Email,15,0,0
session_4497,user_1553,6/4/2025 1:54,product_page,Desktop,France,Email,138,0,0
session_4497,user_1553,6/4/2025 1:56,cart,Desktop,France,Email,111,1,0
session_4497,user_1553,6/4/2025 1:58,checkout,Desktop,France,Email,137,1,0
